ds,NO2,SO2,PM25,PM10
2025-03-27 15:30:00,30.481046631965775,6.950860786859245,27.673505475022317,70.04390870861654
2025-03-27 15:45:00,30.63124810473256,7.36921047243445,27.59577627392757,70.07971699922514
2025-03-27 16:00:00,30.965430955666367,7.8236610505260265,27.611005123511298,70.57781120886109
2025-03-27 16:15:00,31.494991046499013,8.29109931597256,27.72987958900608,71.5793853460643
2025-03-27 16:45:00,33.1507264189092,9.174729507515611,28.301815223183123,75.1538332581123
2025-03-27 17:15:00,35.53870848591786,9.861475827124389,29.309625869656482,80.68535082625918
2025-03-27 17:45:00,38.467515057235595,10.248772089831757,30.66827703927881,87.66806913604326
2025-03-27 18:00:00,40.042820207884475,10.318038598381445,31.43127478454645,91.45262806418776
2025-03-27 18:15:00,41.63230309479628,10.307337221693189,32.21699751580053,95.26881314195536
2025-03-27 18:30:00,43.18752839836824,10.224112880831743,32.99787051662991,98.98461834939552
2025-03-27 18:45:00,44.65966920287969,10.079135757715619,33.74569440693185,102.46835302215395
2025-03-27 19:00:00,46.001705442834954,9.885562079684599,34.43307528475536,105.59520236241401
2025-03-27 19:15:00,47.17058105677998,9.657881901345737,35.03483916604458,108.25353367064281
2025-03-27 19:30:00,48.129198922426,9.410830010917392,35.52934464507623,110.35057504265453
2025-03-27 19:45:00,48.84814086633446,9.158336715644786,35.899613462875315,111.81712825620264
2025-03-27 20:00:00,49.30701526298114,8.912590586617734,36.13420968240469,112.61103420125295
2025-03-27 20:15:00,49.49535598315437,8.683275667717034,36.227813686946426,112.7191838008961
2025-03-27 20:30:00,49.41302244681984,8.477031892099173,36.18145625403137,112.1579552982807
2025-03-27 20:45:00,49.07007963734958,8.297170512597768,36.00239925090008,110.97205437109879
2025-03-27 21:00:00,48.486167310028314,8.143657454263735,35.703671648544685,109.23183063924168
2025-03-27 21:15:00,47.68939738523657,8.01335798221,35.30329111258312,107.02923656006539
2025-03-27 21:30:00,46.714845773768985,7.900517314128172,34.82322097316511,104.47267647224432
2025-03-27 21:45:00,45.60272794279419,7.797435110816652,34.28812863176714,101.68105946935529
2025-03-27 22:00:00,44.39636496983564,7.695278300862924,33.72402336653086,98.77741564879945
2025-03-27 22:30:00,41.87698902779603,7.458066650862678,32.61118234013157,93.10847243989315
2025-03-27 22:45:00,40.64727389686333,7.307609766069449,32.108924216862846,90.55388751290548
2025-03-27 23:00:00,39.48625820834285,7.128796641939037,31.668379732489512,88.29883869087831
2025-03-27 23:15:00,38.42315932527656,6.919508858212692,31.30346077952728,86.40196158357026
2025-03-27 23:30:00,37.4801109566254,6.680603772208218,31.02324543018917,84.89857824640409
2025-03-27 23:45:00,36.67165245497709,6.4159646854362755,30.831848751342758,83.80034475074872
2025-03-28 00:45:00,34.81747370712528,5.26625575116379,30.881598053512906,82.95988050339298
2025-03-28 01:00:00,34.65346612630269,5.011126087470361,31.050859399835364,83.37792949768034
2025-03-28 01:15:00,34.57626232016488,4.791797843643094,31.25796713783394,83.91468443093854
2025-03-28 01:30:00,34.565967457896015,4.617655026381371,31.49044885377358,84.50358524056128
2025-03-28 01:45:00,34.60312059045951,4.4956058992019745,31.737435151605332,85.08548097148967
2025-03-28 02:00:00,34.67000404180934,4.4294814664344315,31.990456365067892,85.6124165670946
2025-03-28 02:15:00,34.751716895190654,4.419649669241796,32.244012051918716,86.05043155119206
2025-03-28 02:45:00,34.91843487479295,4.552464389083959,32.74712244863769,86.60251936695946
2025-03-28 03:00:00,34.99302010999102,4.678619946812564,33.001866150449885,86.72740389141828
2025-03-28 03:15:00,35.06144038107031,4.829102456858043,33.26675534957649,86.78229623262315
2025-03-28 03:30:00,35.12775828912926,4.990038860578112,33.55024168021261,86.80414329426398
2025-03-28 03:45:00,35.1985663401623,5.146894303828413,33.861692766338045,86.83681950910871
2025-03-28 04:00:00,35.28200913810543,5.2855168132141594,34.21041121774773,86.9270893695918
2025-03-28 04:15:00,35.38670896798294,5.393184836124618,34.604633984214345,87.12042331277996
2025-03-28 04:30:00,35.52068108950047,5.4595826080944,35.0505868401058,87.45697360118578
2025-03-28 04:45:00,35.690323521211354,5.477631924751899,35.55166482845597,87.96800001249227
2025-03-28 05:00:00,35.899558523013624,5.444117580959124,36.107800597665054,88.67299832632891
2025-03-28 05:15:00,36.14919002581444,5.36005695912473,36.71506935581201,89.57773059973141
2025-03-28 05:30:00,36.43652390220849,5.2307811276773695,37.365562558399944,90.67328895779545
2025-03-28 05:45:00,36.75527753580464,5.065714235648382,38.04754363026916,91.93624901727708
2025-03-28 06:00:00,37.095783110375194,4.87785863961847,38.74587925600199,93.32989038751705
2025-03-28 06:15:00,37.44546701562268,4.683013670488386,39.44272047652257,94.8063855774145
2025-03-28 06:30:00,37.78956733085764,4.498774831525915,40.11839031101681,96.30979038176189
2025-03-28 06:45:00,38.11203394835568,4.343376197852285,40.75242009973647,97.77961314544459
2025-03-28 07:00:00,38.39654276100201,4.234450742282492,41.32466622775749,99.15470103259312
2025-03-28 07:15:00,38.62754739022223,4.187790365634852,41.81643310179478,100.37716127765142
2025-03-28 07:30:00,38.79128967261663,4.216189042120906,42.21152754941156,101.39603552246047
2025-03-28 07:45:00,38.87669371427061,4.328448510634056,42.49717429742121,102.17046574156198
2025-03-28 08:00:00,38.87607744511044,4.528616566123823,42.664731513548034,102.67212927523205
2025-03-28 08:15:00,38.78562957171965,4.815513800751157,42.7101589257004,102.8867752627534
2025-03-28 08:30:00,38.60561760408634,5.182586507609789,42.63420783083828,102.81476132516946
2025-03-28 09:00:00,37.99763999332466,6.105684951129347,42.1442518654336,101.88130279426504
2025-03-28 09:15:00,37.58857806968826,6.625154974385764,41.753425615418294,101.0844202278112
2025-03-28 09:30:00,37.12636139352854,7.1536374425166915,41.28609386034779,100.12466098051748
2025-03-28 09:45:00,36.625540364929044,7.666861361488968,40.76033395509466,99.05062004367134
2025-03-28 10:00:00,36.10097581767957,8.14057696921536,40.19496596735645,97.91110031648236
2025-03-28 10:15:00,35.56684430491413,8.552001057198485,39.608459724995086,96.75156428278787
2025-03-28 10:30:00,35.03573165566407,8.881199815807214,39.017906283114456,95.61094856630903
2025-03-28 10:45:00,34.51788577541648,9.112321484546722,38.4381230126198,94.51908446499364
2025-03-28 11:00:00,34.0206879926578,9.234599865206732,37.88095177828464,93.49492283546569
2025-03-28 11:15:00,33.54838600952401,9.243063692766281,37.35479581137761,92.54570215201662
2025-03-28 11:30:00,33.10211184300883,9.138905076621874,36.86442384994301,91.66712840630831
2025-03-28 11:45:00,32.680186439935824,8.929481549563105,36.41105108665513,90.84455971410846
2025-03-28 12:00:00,32.27869047595241,8.627949301101694,35.99268677428761,90.0551124695458
2025-03-28 12:15:00,31.892259802210813,8.252548440090507,35.60471934141972,89.27053507152426
2025-03-28 12:30:00,31.51504563791342,7.825583101875578,35.240692899837164,88.46063478401936
2025-03-28 12:45:00,31.141765288105297,7.372158462891525,34.89321526948787,87.59699761008908
2025-03-28 13:00:00,30.768760001391996,6.918751999861887,34.55492807628682,86.65671359951796
2025-03-28 13:15:00,30.394973311312825,6.491706628744327,34.21946476560476,85.62581293146602
2025-03-28 13:30:00,30.02276618964808,6.115738033907074,33.88232288613767,84.50213221513066
2025-03-28 13:45:00,29.658494475296543,5.812547246109105,33.54158271016038,83.29736500201578
2025-03-28 14:00:00,29.31278881090249,5.59962245106527,33.198414802337105,82.03810336971618
2025-03-28 14:15:00,29.000496793557666,5.489301590466623,32.857333825753415,80.76574516298204
2025-03-28 14:30:00,28.740269964318568,5.488150387894486,32.526173690381064,79.53521957857598
2025-03-28 14:45:00,28.55380307824826,5.596690107025081,32.21577887772695,78.412566896649
2025-03-28 15:00:00,28.46475815681468,5.809486990898635,31.939427084006326,77.4714906914226
2025-03-28 15:15:00,28.49742937434708,6.115592390667036,31.71201779593423,76.7890769897124
2025-03-28 15:30:00,28.675225233277935,6.499300588759796,31.549078702095205,76.4409392667988
2025-03-28 15:45:00,29.019060280870956,6.9411716739247975,31.465655751426077,76.49609629689851
2025-03-28 16:00:00,29.545758623586348,7.419250807205474,31.475162196647013,77.01191808166007
2025-03-28 16:15:00,30.266574927191307,7.9104038483401125,31.588266428527987,78.0294811953117
2025-03-28 16:30:00,31.185935071863415,8.391683283948343,31.811897462528076,79.56965811297376
2025-03-28 16:45:00,32.30048825646028,8.841638063095225,32.14844059619737,81.63022619794509
2025-03-28 17:00:00,33.59854568948078,9.24148626601498,32.59518440478526,84.18422333284053
2025-03-28 17:15:00,35.05995901277024,9.576080072999563,33.14406460185876,87.17970226082518
2025-03-28 17:30:00,36.65646566639097,9.834607528745142,33.78173138791658,90.54094938119462
2025-03-28 17:45:00,38.35250012432273,10.010994036222497,34.48994598855819,94.17114155561767
2025-03-28 18:00:00,40.106441114117395,10.103987100098049,35.24629053089414,97.95632244274506
2025-03-28 18:15:00,41.87223743839571,10.116929166240988,36.02515466218276,101.77049404831516
2025-03-28 18:30:00,43.60133065822477,10.057244027722923,36.79894378175521,105.48154531310111
2025-03-28 18:45:00,45.24477321784312,9.935680807067591,37.539438657908136,108.95768247679283
2025-03-28 19:00:00,46.75542697844931,9.765374758876208,38.2192255925895,112.07398969908823
2025-03-28 19:15:00,48.09012045621565,9.560795069574452,38.81311088347336,114.7187353976096
2025-03-28 19:30:00,49.21164384193782,9.336655781418271,39.29943350747068,116.79905105321404
2025-03-28 19:45:00,50.090469087547305,9.106866596122007,39.661195710464995,118.24564419484204
2025-03-28 20:00:00,50.70609758622806,8.883595636859635,39.886942206055735,119.01626393711112
2025-03-28 20:15:00,51.047959194601674,8.676506674968802,39.971334195578955,119.0977119980102
2025-03-28 20:30:00,51.115812358971894,8.492219563850156,39.91538346442208,118.50628008459067
2025-03-28 20:45:00,50.91962419984441,8.334025686627157,39.72633309951396,117.28659010315457
2025-03-28 21:00:00,50.478939788108974,8.201871325685245,39.41719352503157,115.50891075890787
2025-03-28 21:15:00,49.821779603704634,8.092602347583108,39.00596411550929,113.26511654493521
2025-03-28 21:30:00,48.98313142337943,8.000444832535349,38.51459018689667,110.6635368736265
2025-03-28 21:45:00,48.0031259460632,7.9176795808892795,37.96772142477066,107.82300903551722
2025-03-28 22:00:00,46.92500290341596,7.835454954798908,37.39134971050499,104.86649453218251
2025-03-28 22:15:00,45.792985144365915,7.744673179372599,36.81141108676443,101.91464124891519
2025-03-28 22:30:00,44.65018160906374,7.636880668306701,36.25243783817789,99.0796725654228
2025-03-28 22:45:00,43.53637224922097,7.505162250690799,35.7001974258834,96.45995911021222
2025-03-28 23:00:00,42.48709979653567,7.344631816084582,35.20911464596255,94.13558119833276
2025-03-28 23:15:00,41.53151813795525,7.153154083344131,34.793085899109904,92.1651230488502
2025-03-28 23:30:00,40.69170120960944,6.931569935301444,34.46117420565107,90.58385897854036
2025-03-28 23:45:00,39.98213233312831,6.683746600496837,34.21748004036117,89.40340104044472
2025-03-29 00:45:00,38.479106006743976,5.595942172004736,34.05175323324238,88.18985498860648
2025-03-29 01:00:00,38.391571589038534,5.35487624420442,34.16550985331885,88.50343492030959
2025-03-29 01:15:00,38.386243150031824,5.149019304824495,34.31643482910824,88.93119423646871
2025-03-29 01:30:00,38.44319677470565,4.987742472962157,34.49204486860194,89.40655641189814
2025-03-29 01:45:00,38.54294635073005,4.877941629507358,34.6814602937318,89.87035814396451
2025-03-29 02:00:00,38.66775296861695,4.823435912018027,34.87620176825749,90.27463618054807
2025-03-29 02:15:00,38.802698413384014,4.824581922036211,35.07075980586098,90.58542603178046
2025-03-29 02:30:00,38.93646172051862,4.878136963242909,35.26290026546175,90.78441401584445
2025-03-29 02:45:00,39.0617603408026,4.977386869250104,35.45368821243276,90.86936587824441
2025-03-29 03:00:00,39.17544201417923,5.1125348937947726,35.64723274020418,90.85334068183744
2025-03-29 03:15:00,39.27823830018634,5.2713290743984835,35.85017521412569,90.76278199680932
2025-03-29 03:30:00,39.374214145968935,5.439887794981782,36.07096155542873,90.63465396942235
2025-03-29 03:45:00,39.469968304040705,5.603668226633845,36.31895437682227,90.51285256975747
2025-03-29 04:00:00,39.57365550925224,5.748511012082002,36.60345199010044,90.44416812922827
2025-03-29 04:15:00,39.69391204170259,5.861687812414508,36.93268776941861,90.47410122768335
2025-03-29 04:30:00,39.83877099790989,5.93287668195425,37.31288464587315,90.64283857311332
2025-03-29 05:00:00,40.225502893663744,5.924819145041443,38.23627180733318,91.51016037948996
2025-03-29 05:15:00,40.472156657658545,5.84336563090842,38.77546799870149,92.23409301985504
2025-03-29 05:30:00,40.75195212793027,5.715960667040831,39.35711575678444,93.14462030414549
2025-03-29 05:45:00,41.058643284796105,5.552025329265566,39.96947944225819,94.2183736618949
2025-03-29 06:00:00,41.38260255069255,5.364559535848923,40.59742745108418,95.41869273453487
2025-03-29 06:15:00,41.71130015201555,5.1693608177949555,41.22311331520822,96.69781425462294
2025-03-29 06:30:00,42.03002155682993,4.984023519360127,41.82686332943097,97.99986240323015
2025-03-29 06:45:00,42.32276754857724,4.826781200299076,42.388212896211094,99.26441803711676
2025-03-29 07:00:00,42.57326836239568,4.7152669629398725,42.88702325372198,100.43040492357147
2025-03-29 07:15:00,42.76603535807977,4.665273483940837,43.30460445395003,101.44001094835164
2025-03-29 07:30:00,42.88737144972701,4.689596160301088,43.62476976341232,102.24236240841827
2025-03-29 07:45:00,42.92626510003312,4.7970388007775,43.83475114226639,102.79668988904079
2025-03-29 08:00:00,42.87510181245052,4.991651917101136,43.92591478611429,103.07476324565147
2025-03-29 08:15:00,42.73014101902161,5.2722594637406655,43.89422924411157,103.06242798045919
2025-03-29 08:30:00,42.491724039936166,5.632311740898807,43.74045542689542,102.76014186859466
2025-03-29 08:45:00,42.16419906298235,6.060081289665646,43.47004671975651,102.18248422283946
2025-03-29 09:00:00,41.75557037521547,6.53919633689008,43.09276711400775,101.35668541345727
2025-03-29 09:15:00,41.2768998141588,7.049484158099356,42.62205440447698,100.32029578160335
2025-03-29 09:30:00,40.74150706797022,7.568076107386484,42.07417274471827,99.11817577433523
2025-03-29 09:45:00,40.16403067923747,8.070708380036415,41.46721301797973,97.79903849225836
2025-03-29 10:00:00,39.55942225742466,8.533139027861942,40.82000958948537,96.4118083142685
2025-03-29 10:15:00,38.9419516813895,8.932593276467065,40.15104734668461,95.00207249178243
2025-03-29 10:30:00,38.32430057132063,9.249146364400458,39.47743315973235,93.60889562035321
2025-03-29 10:45:00,37.716815003144944,9.466956187469764,38.81400096241388,92.26224008757346
2025-03-29 11:00:00,37.12697676656053,9.575266805494408,38.17260992122195,90.98119086668683
2025-03-29 11:15:00,36.55913622561758,9.569117805745812,37.561681299525965,89.77312348343497
2025-03-29 11:30:00,36.01453016872514,9.449712736932483,36.98600258803292,88.63388382056783
2025-03-29 11:45:00,35.49158633002516,9.224421149930585,36.44680844168404,87.54897262579073
2025-03-29 12:00:00,34.986494093529934,8.906411822762081,35.94212827433345,86.49565156519621
2025-03-29 12:15:00,34.49399984407305,8.513938013983136,35.467371362726915,85.44581684700341
2025-03-29 12:30:00,34.00836706249903,8.06931756060817,35.0161033415548,84.36942597630996
2025-03-29 12:45:00,33.52442694393254,7.597669882128171,34.580954214812046,83.23821751929583
2025-03-29 13:15:00,32.55005508306228,6.679127817189705,33.73066293135857,80.72926938674088
2025-03-29 13:30:00,32.0611628676553,6.283323131220261,33.30469931907385,79.33571223984687
2025-03-29 13:45:00,31.578434747486654,5.959790506099081,32.8748025643816,77.86061914835666
2025-03-29 14:00:00,31.112621882459813,5.726034915643238,32.44216850711086,76.33074467394566
2025-03-29 14:15:00,30.6786934013667,5.594411562442229,32.01133765548603,74.78765077358089
2025-03-29 14:30:00,30.29542328814353,5.571503891427072,31.590170318660775,73.28643226772957
2025-03-29 14:45:00,29.98462954429454,5.6578513341376,31.189537912393217,71.89329644265482
2025-03-29 15:00:00,29.77009813589386,5.84803873449812,30.82274558449164,70.6821151381748
2025-03-29 15:15:00,29.676247773568694,6.131136463780411,30.504720771489083,69.73014377860484
2025-03-29 15:30:00,29.726611980188302,6.491458228662153,30.251019591241466,69.11316624170578
2025-03-29 15:45:00,29.94223070122705,6.909583932392826,30.076716880808025,68.90037257815902
2025-03-29 16:00:00,30.340053711024616,7.363578924706111,29.99525522027006,69.14930481070941
2025-03-29 16:15:00,30.93146150597947,7.830329613547046,30.01733274578495,69.90121214705471
2025-03-29 16:30:00,31.721005851807224,8.28690937685374,30.149908615124666,71.17714017514692
2025-03-29 16:45:00,32.70546178193492,8.711888383025316,30.395398643716682,72.975039719653
2025-03-29 17:00:00,33.87326617871799,9.086506241831364,30.75112227748851,75.26812233373654
2025-03-29 17:15:00,35.20439609412406,9.395636958361429,31.209046432085334,78.00461451285338
2025-03-29 17:45:00,38.23677894209253,9.779015169155649,32.37333445361259,84.48455819721676
2025-03-29 18:00:00,39.86109361029037,9.845980538893755,33.03910552321194,88.01757689089675
2025-03-29 18:15:00,41.497730099894106,9.83275206499847,33.7275879669277,91.58220714022188
2025-03-29 18:30:00,43.09825246549327,9.746776579015563,34.41121968951373,95.04650998427898
2025-03-29 18:45:00,44.61383475260813,9.598826431584055,35.061814154617046,98.2788630293133
2025-03-29 19:00:00,45.997459423036524,9.402060277031163,35.651990522163004,101.15452092043527
2025-03-29 19:15:00,47.20607449737881,9.170970854393877,36.156588087938566,103.56192155609133
2025-03-29 19:30:00,48.20258846893846,8.920295893496972,36.55397893952497,105.40836474627748
2025-03-29 19:45:00,48.95759029595854,8.663968899213167,36.827198522632955,106.62472507181509
2025-03-29 20:00:00,49.45069697985157,8.414181895540644,36.964824812590756,107.1689172799077
2025-03-29 20:15:00,49.671452493198856,8.180622632629316,36.96155230960945,107.02790717233208
2025-03-29 20:30:00,49.619727809713225,7.969935002262736,36.81842610869759,106.21814885613762
2025-03-29 20:45:00,49.30560089528738,7.78543446629982,36.542722591075254,104.78442482149
2025-03-29 21:00:00,48.74872589144189,7.6270914070040785,36.14748543387597,102.79716241059629
2025-03-29 21:15:00,47.97723048331444,7.491775792953629,35.650747196472146,100.34839267438832
2025-03-29 21:30:00,47.02620769942597,7.373737789380701,35.07448628613705,97.54659937924119
2025-03-29 21:45:00,45.935891448078245,7.265282245135829,34.44338535873763,94.51077183256061
2025-03-29 22:00:00,44.749622543730624,7.157581515436949,33.78346911928628,91.36402109331804
2025-03-29 22:15:00,43.511722706487795,7.041561743628219,33.12070626017141,88.22714201559903
2025-03-29 22:30:00,42.265397456976,6.9087931678566,32.47966151682023,85.21250224326664
2025-03-29 22:45:00,41.05078479645454,6.752315520447025,31.88227945657628,82.41861385354326
2025-03-29 23:15:00,38.85205230352459,6.351739987696852,30.88736713475101,77.79246717926596
2025-03-29 23:30:00,37.919336161681926,6.106394389935729,30.51285937477532,76.05433506859659
2025-03-29 23:45:00,37.11967423292839,5.83518858221092,30.22748021630498,74.723040270517
2025-03-30 00:45:00,35.28591941778908,4.658097754670909,29.904732281437624,72.9689155265306
2025-03-30 01:00:00,35.123484139165456,4.395882359235099,29.981811744043878,73.16362530093843
2025-03-30 01:15:00,35.04650506171704,4.169388337962356,30.09714859073992,73.47924385792007
2025-03-30 01:30:00,35.03512176476082,3.9880080413235177,30.23828755571759,73.84929752018401
2025-03-30 01:45:00,35.06990848049397,3.8586582470317934,30.394376454979724,74.21472170957587
2025-03-30 02:00:00,35.13318344643089,3.7851786383660255,30.556962890159085,74.52764768542019
2025-03-30 02:15:00,35.21008235112415,3.7679459941643425,30.72056373290915,74.75420116727898
2025-03-30 02:30:00,35.289334847429,3.803737410318108,30.882970596971713,74.87615429615552
2025-03-30 02:45:00,35.36370567734437,3.8858581110924586,31.045273676517553,74.89135417174397
2025-03-30 03:00:00,35.4300865083407,4.004530323083271,31.211606545010923,74.8129366633886
2025-03-30 03:15:00,35.48924943001074,4.147520622965727,31.388634377017084,74.66741752545755
2025-03-30 03:30:00,35.545296490186594,4.300965484578461,31.584826210494903,74.49182839279442
2025-03-30 03:45:00,35.60486008414875,4.450339704501097,31.809567061002976,74.33012796008053
2025-03-30 04:00:00,35.67612510652908,4.581501071342485,32.07217690857353,74.2291644544193
2025-03-30 04:15:00,35.76775449110086,4.681737898321142,32.38091004070419,74.23449145961324
2025-03-30 04:30:00,35.88780446247129,4.740744383479106,32.7420095269626,74.38634373824276
2025-03-30 04:45:00,36.04271427736848,4.751452373542694,33.15888765200275,74.71606286082003
2025-03-30 05:00:00,36.236447665029175,4.710656796087547,33.63149424268796,75.24322563471583
2025-03-30 05:15:00,36.469850213979015,4.619385239683716,34.15592160992318,75.97367431746201
2025-03-30 05:30:00,36.74026960052884,4.482979044423455,34.72427822747494,76.89858035030572
2025-03-30 05:45:00,37.041465115345034,4.310872689073298,35.32484444097629,77.99459772008257
2025-03-30 06:00:00,37.363810911015406,4.11607890928837,35.94250374923085,79.22508340306935
2025-03-30 06:15:00,37.69477536497328,3.9144074570855927,36.559423887738056,80.5422862102171
2025-03-30 06:30:00,38.019638522036836,3.7234642898520813,37.15594444153732,81.89033711780513
2025-03-30 06:45:00,38.32239217540365,3.5614939624332944,37.711613174638664,83.2088184692229
2025-03-30 07:00:00,38.58675401373257,3.44613994391734,38.20630274465372,84.43665019002904
2025-03-30 07:30:00,38.940071354357215,3.415492530496405,38.94052870135605,86.3960125821596
2025-03-30 07:45:00,39.004275494828164,3.5218158505200914,39.151128323543055,87.03586567618623
2025-03-30 08:00:00,38.98219062520673,3.716232875219716,39.24450625085498,87.40731483006007
2025-03-30 08:15:00,38.87004611135545,3.9975746513086268,39.21663755209361,87.49617488857328
2025-03-30 08:30:00,38.66814977655019,4.35929789304737,39.0682886451448,87.30286760045948
2025-03-30 08:45:00,38.380812912304336,4.789680870291059,38.804917401142056,86.84193089066586
2025-03-30 09:00:00,38.015999543763,5.2723568484853205,38.43629126689329,86.14054839117517
2025-03-30 09:15:00,37.584727918327104,5.787157444495763,37.97585045545005,85.23621837068733
2025-03-30 09:30:00,37.10027084495224,6.311217652727977,37.43986049372204,84.1737438882898
2025-03-30 09:45:00,36.57721674104192,6.820276602539289,36.84641258771357,83.00177536554195
2025-03-30 10:00:00,36.0304638892416,7.290094570298637,36.21434036860961,81.76916923681253
2025-03-30 10:15:00,35.47422568963204,7.697898292144772,35.56212692999675,80.52143957916586
2025-03-30 10:30:00,34.92112417970062,8.023763801503474,34.90687628222924,79.29757261360541
2025-03-30 10:45:00,34.38144280449163,8.251849069955718,34.26341843248706,78.12744719792515
2025-03-30 11:00:00,33.86259772916298,8.371397513096463,33.643607550097244,77.0300596612391
2025-03-30 11:15:00,33.368870757832816,8.37744735221657,33.05585882972369,76.01269181761887
2025-03-30 11:30:00,32.9014272445453,8.271200047737164,32.50495262068343,75.0710908226749
2025-03-30 11:45:00,32.458620678686444,8.060022339959545,31.992115365067924,74.19065373774168
2025-03-30 12:00:00,32.03656345330512,7.757079474014745,31.51536719160462,73.34853363950289
2025-03-30 12:15:00,31.6299222855216,7.380620455037819,31.070107023078606,72.51651330947031
2025-03-30 12:30:00,31.232878380375123,6.952958146485636,30.649889072204957,71.66443205201296
2025-03-30 12:45:00,30.840178123172254,6.499206277470268,30.247330857841483,70.7639055318437
2025-03-30 13:00:00,30.448190911675646,6.045850694203791,29.855083292771624,69.79205104529528
2025-03-30 13:15:00,30.055887473374856,5.619242491318241,29.466788688125238,68.7349235678422
2025-03-30 13:30:00,29.665654994777135,5.244105332799359,29.07795302744169,67.59038201906847
2025-03-30 13:45:00,29.283874529261052,4.942148023601209,28.686664578594133,66.3701397463472
2025-03-30 14:00:00,28.921200911295557,4.7308663098886,28.29410145307927,65.10080607386458
2025-03-30 14:15:00,28.592504887814428,4.622605473641196,27.904785404078744,63.82379351749384
2025-03-30 14:30:00,28.31646008853609,4.623938351199694,27.5265569661815,62.59404334076259
2025-03-30 14:45:00,28.114782277836632,4.735393084502869,27.17026677212209,61.47760526037827
2025-03-30 15:00:00,28.011153390950934,4.951542553731885,26.84919818789248,60.54818963327743
2025-03-30 15:15:00,28.029886403704687,5.2614444995036695,26.578255880602015,59.882886589777144
2025-03-30 15:30:00,28.194407494291482,5.649399339440038,26.37297222303145,59.55731101172101
2025-03-30 15:45:00,28.525647746229126,6.0959730369290135,26.24839734461009,59.640480361877906
2025-03-30 16:00:00,29.040446650391676,6.579216361320701,26.217948167965517,60.18976059474109
2025-03-30 16:15:00,29.75007309391392,7.076000507690679,26.292296236667948,61.24622148571255
2025-03-30 16:30:00,30.658966005660684,7.5633830198289775,26.478373195424112,62.830725945160985
2025-03-30 16:45:00,31.763786452546576,8.01991762047973,26.77856644170602,64.94103899493678
2025-03-30 17:00:00,33.052856321542976,8.426826873864478,27.190166115300077,67.55018338637583
2025-03-30 17:15:00,34.50603673853422,8.768967150024581,27.705108953823704,70.60619393526748
2025-03-30 17:30:00,36.0950734262806,9.035530383673528,28.310045635614955,74.03333630681306
2025-03-30 17:45:00,37.784407938543936,9.22044556383853,28.986737313850064,77.73476382146805
2025-03-30 18:00:00,39.53242487503486,9.322463472263452,29.712765487772035,81.59649378224381
2025-03-30 18:15:00,41.29307770372465,9.344929518785365,30.46251861801,85.49249902816838
2025-03-30 18:30:00,43.01781144127328,9.295270142937389,31.208400353572753,89.29063651690774
2025-03-30 18:45:00,44.65768078075027,9.184236792408235,31.92218914608779,92.85907769555989
2025-03-30 19:00:00,46.165548625759925,9.024966722048013,32.57646841041798,96.07286912190204
2025-03-30 19:15:00,47.49824333467686,8.831930789705336,33.14604098538963,98.82023881490736
2025-03-30 19:45:00,49.49694925029967,8.402618192243148,33.94906852762565,102.56763941277174
2025-03-30 20:00:00,50.11292752200634,8.192421024154555,34.154060651890106,103.4560322395055
2025-03-30 20:15:00,50.45591350395067,7.998916971600597,34.21887361582002,103.66020375531909
2025-03-30 20:30:00,50.52565956567488,7.828725872636607,34.144512851925946,103.19639142285104
2025-03-30 20:45:00,50.332125594254435,7.685138750211868,33.938214511996286,102.10916018014497
2025-03-30 21:00:00,49.894848281780526,7.568101180089987,33.61298150273977,100.46871906108647
2025-03-30 21:15:00,49.241838596572734,7.474457974216943,33.186805098439336,98.36688020365101
2025-03-30 21:30:00,48.40807368518394,7.398433808754622,32.6816219329601,95.91190800674214
2025-03-30 21:45:00,47.43367251210857,7.332307729477657,32.12207242833649,93.22257211236912
2025-03-30 22:15:00,45.23685106787016,7.1940883657269,30.943746136733953,87.63005802728127
2025-03-30 22:30:00,44.10173374824107,7.104438452206315,30.3754162565622,84.9596028885157
2025-03-30 22:45:00,42.996537844508225,6.991289110805517,29.851049752836317,82.50869110464292
2025-03-30 23:00:00,41.95652525492318,6.8498195245500515,29.388914395062034,80.35732259642911
2025-03-30 23:15:00,41.010831882846496,6.677890545942714,29.00289387084105,78.563998762156
2025-03-30 23:30:00,40.18151271294278,6.476338840608642,28.70203792302306,77.1639086943404
2025-03-30 23:45:00,39.483031167650154,6.24902706946161,28.490433187165184,76.16857685238244
2025-03-31 00:45:00,38.02982019387099,5.2479565799595544,28.463104766480676,75.7332238329757
2025-03-31 01:00:00,37.95599112544513,5.02971715554797,28.61389232927455,76.25029662456598
2025-03-31 01:15:00,37.96481976692326,4.847131169425484,28.802787377750946,76.88492808875294
2025-03-31 01:30:00,38.03635640945126,4.709562770953797,29.017288992598324,77.57043879926006
2025-03-31 01:45:00,38.15108841821536,4.6239005373287725,29.246499351872945,78.2475605636579
2025-03-31 02:00:00,38.291249664661734,4.593955972914146,29.481920465824924,78.8682233074858
2025-03-31 02:15:00,38.441894048660046,4.6200777190171,29.718023692970974,79.39835384040849
2025-03-31 02:45:00,38.733272114184324,4.824044436949877,30.186560046205983,80.129399132055
2025-03-31 03:00:00,38.863512182663015,4.985360977656291,30.424126584548716,80.34091243488852
2025-03-31 03:15:00,38.98309363540422,5.170703229331638,30.67187514372146,80.48039581811635
